id,iirep_serial,quotagerange,gender_non_binary,resp_gender,respondent_gender_recoded,cl01stdregion,cl02state,cl04nse,screener4,idp22,idp23,idp24,idp25_1,idp25_2,idp25_3,idp25_4,idp25_5,idp25_6,idp25_7,idp25_8,idp25_9,idp25_10,idp25_11,idp25_12,idp25_13,idp25_14,idp25_15,idp25_16,idp26,idp27_1,idp27_2,idp27_3,idp27_4,idp27_5,idp28l307,idp28l308,idp28l309,idp28l310,idp28l311,idp29_1,idp29_2,idp29_3,idp29_4,idp29_5,idp30l317,idp30l318,idp30l319,idp30l320,idp30l321,idp31_1,idp31_2,idp31_3,idp31_4,idp32l327,idp32l328,idp32l329,idp32l330,idp33,idp34,idp35,idp36,idp37,idp38,idp39_1,idp39_2,idp39_3,idp39_4,idp40l366,idp40l367,idp40l368,idp40l369,idp41_1,idp41_2,idp41_3,idp41_4,idp41_5,idp41_6,idp42l375,idp42l376,idp42l377,idp42l378,idp42l379,idp42l380,idp43_1,idp43_2,idp43_3,idp43_4,idp43_5,idp43_6,idp43_7,idp44l384,idp44l385,idp44l386,idp44l387,idp44l388,idp44l389,idp44l390,idp46l393,idp46l394,idp46l395,idp46l396,idp46l397,idp46l398,idp46l399,idp47_1,idp47_2,idp47_3,idp48l400,idp48l401,idp48l402,idp49_1,idp49_2,idp49_3,idp49_4,idp50l408,idp50l409,idp50l410,idp50l411,idp54,idp55_1,idp55_2,idp55_3,idp56l421,idp56l422,idp56l423,idp57_1,idp57_2,idp58l431,idp58l432,idp60,idp61,idp62,idp63,idp64,idp65,idp66,idp67,age_group,idp60clone1,idp62clone1,cl02stat_eclone1,idp67clone1,ponderador,gse
1255,1257,1,1,2,2,1,7,5,2,12,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,1,1,5,3,1,1,1,1,1,3,5,3,3,2,1,1,1,1,3,3,2,4,6,1,1,1,3,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,3,1,1,1,1,2,1,3,5,2,1,1,1,1,3,1,1,1,2,1,7,5,5,3,2,2,3,8,1,11,14,18,14,0.2516162708885,C3
1256,1258,1,1,2,2,1,13,6,3,6,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,5,1,1,1,1,1,5,5,1,1,6,6,2,2,3,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,2,1,1,1,5,3,4,1,1,1,1,3,5,5,3,2,1,1,1,7,7,1,1,1,7,7,7,1,3,2,4,1,1,12,1,11,13,13,12,0.14029295391866,D
1257,1256,1,2,1,1,1,5,5,2,12,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,4,3,4,3,4,1,1,1,1,5,4,2,2,2,6,2,2,2,4,1,1,1,1,4,2,2,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,0,1,1,1,1,4,3,3,1,1,1,1,2,3,4,4,2,1,1,1,4,5,4,1,1,4,4,5,1,8,2,3,2,3,6,1,13,15,18,6,4.03583030741315,C3
1258,1254,3,1,2,2,1,13,5,3,12,3,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,1,1,1,1,1,3,4,2,4,3,1,1,1,1,1,4,3,3,3,3,1,1,NA,1,4,4,3,3,2,1,5,3,3,5,1,1,1,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,2,2,4,4,2,1,1,1,2,6,5,1,NA,2,4,9,5,7,2,3,2,3,9,3,12,15,13,14,0.65543564502457,C3
1259,1260,1,2,1,1,1,5,6,2,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,4,4,1,1,1,1,1,2,4,2,5,4,1,1,1,1,2,2,4,4,5,3,1,1,3,4,1,1,1,1,4,3,2,2,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,5,2,2,1,1,1,1,3,4,4,4,2,1,1,1,5,5,4,1,1,1,2,5,2,2,4,2,4,4,9,1,13,12,18,14,2.49753118911688,D
1260,1259,1,2,1,1,1,13,7,3,11,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,3,4,3,3,1,1,1,1,1,4,3,4,3,3,1,1,1,1,3,5,3,3,2,1,1,3,2,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,3,3,1,1,1,1,3,4,3,3,2,1,1,1,2,7,5,1,1,1,7,10,4,1,2,3,2,2,6,1,12,12,13,6,0.06167237941038,E
1261,1261,1,1,2,2,5,14,6,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,4,4,4,3,3,1,1,1,1,1,2,3,4,3,3,1,1,1,1,3,3,4,4,5,3,1,3,3,4,1,1,1,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,3,3,2,1,1,1,1,2,4,4,3,2,1,1,1,7,7,7,1,1,7,6,5,1,3,3,3,4,5,10,1,13,13,19,14,3.37882191651179,D
1262,1262,1,1,2,2,1,6,6,3,6,5,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,1,1,1,2,1,5,4,1,1,1,1,1,5,2,5,2,1,1,1,1,1,5,5,1,1,6,1,2,2,2,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,2,5,1,1,2,1,1,1,5,5,4,1,1,6,6,8,5,3,2,3,1,1,3,1,12,13,18,13,0.12566521490245,D
1263,1263,1,1,2,2,3,2,6,3,7,4,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,4,1,5,2,5,1,1,1,1,2,5,1,2,3,1,2,2,3,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,3,3,3,3,2,1,1,1,4,6,6,1,1,4,4,5,4,4,3,3,2,3,1,1,13,13,17,13,2.6626925901515,D
1264,1264,1,2,1,1,1,13,5,1,12,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,1,1,1,1,4,2,2,1,3,1,1,1,1,1,4,4,5,2,2,1,1,1,1,4,5,1,2,2,5,2,2,3,3,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,0,1,1,1,4,2,1,1,1,1,1,2,3,4,3,2,1,1,1,4,7,4,1,1,3,2,5,1,6,2,3,2,4,3,1,13,14,13,13,2.23111517936414,C3
1265,1265,3,2,1,1,1,13,5,1,12,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,5,4,1,5,4,1,1,1,1,1,3,5,2,5,5,1,1,1,1,2,2,5,4,2,6,1,1,1,5,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,5,4,5,2,1,1,1,4,7,7,1,1,4,7,4,6,5,2,3,2,4,11,3,13,14,13,14,3.005159302725,C3
1266,1267,1,1,2,2,1,13,7,2,12,5,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,5,2,5,1,1,1,1,1,1,5,5,1,1,5,1,5,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,5,3,2,1,1,1,5,5,5,1,1,7,7,8,2,2,2,3,1,2,4,1,12,12,13,13,0.10710030829931,E
1267,1266,1,2,1,1,1,6,5,3,5,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,2,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,5,3,1,3,3,4,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,0,1,1,1,1,4,2,2,1,1,1,1,3,3,4,3,2,1,1,1,4,7,7,1,1,4,4,8,2,4,2,3,2,2,7,1,12,13,18,14,0.07236274979239,C3
1268,1268,1,2,1,1,1,7,5,3,6,5,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,1,1,4,3,5,3,3,1,1,1,1,1,3,4,3,3,4,1,1,1,1,3,3,4,4,5,1,1,2,2,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,4,3,3,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,4,5,1,2,3,3,2,1,11,1,13,12,18,14,2.49753118911688,C3
1269,1271,1,1,2,2,1,5,6,3,12,5,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,2,1,5,3,1,1,1,1,1,5,2,5,2,1,1,1,1,1,5,5,1,2,2,3,3,2,2,5,1,1,1,1,5,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,2,4,5,2,2,1,1,1,5,7,7,1,1,5,4,8,2,3,1,4,1,1,6,1,12,13,18,6,0.12566521490245,D
1270,1270,1,2,1,1,1,13,5,3,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4,4,3,1,1,1,1,1,3,4,3,3,4,1,1,1,1,2,2,3,3,3,3,1,3,3,4,1,1,1,1,1,2,3,2,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,0,0,3,1,2,2,1,1,1,4,2,2,1,1,1,1,2,3,4,3,2,1,1,1,3,5,4,1,1,5,3,5,5,6,1,3,3,4,9,1,13,14,13,14,2.23111517936414,C3
1271,1269,1,2,1,1,1,5,5,3,2,4,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,1,1,5,4,1,1,5,1,1,1,1,1,1,4,1,4,1,1,1,1,1,5,5,1,2,6,1,2,2,3,5,1,1,1,1,4,2,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,1,2,1,1,1,7,7,7,1,1,7,7,5,1,6,3,4,4,5,7,1,13,14,18,14,2.96866168421651,C3
1272,1272,1,2,1,1,1,13,6,1,2,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,2,4,3,4,4,1,1,1,1,2,2,4,4,5,2,1,1,3,3,1,1,1,1,4,4,4,4,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,2,1,2,0,1,1,1,4,3,2,1,1,1,1,4,2,5,5,2,1,1,1,3,4,5,1,1,5,5,5,4,3,2,2,3,4,8,1,13,13,13,14,1.65522807961982,D
1273,1273,1,2,1,1,1,5,6,2,11,3,3,0,1,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,1,1,1,1,1,1,2,2,5,4,4,1,1,1,1,1,4,4,4,3,4,1,1,1,1,3,4,4,4,4,2,3,3,3,3,1,1,1,1,3,3,4,3,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,3,3,1,1,0,2,0,1,1,1,4,2,1,1,1,1,1,2,4,5,3,2,1,1,1,5,4,4,1,1,5,4,5,4,1,2,3,2,4,12,1,13,12,18,12,2.49753118911688,D
1274,1274,1,2,1,1,1,5,7,1,15,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,4,3,1,1,1,1,3,4,4,3,1,1,4,2,2,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,3,3,3,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,4,8,6,11,1,3,2,2,6,1,12,12,18,6,0.08205960473194,E
1275,1275,1,2,1,1,1,13,5,3,12,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,2,2,2,3,3,1,1,1,1,1,2,3,4,2,1,1,1,1,1,5,5,1,1,3,1,2,2,2,3,1,1,1,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,2,4,2,2,2,1,1,1,4,3,3,1,1,3,4,9,4,3,2,3,2,4,4,1,12,13,13,13,0.05438465094918,C3
1276,1277,1,2,1,1,1,7,5,1,14,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,5,1,5,2,5,1,1,1,1,5,5,1,1,6,5,2,2,3,5,1,1,1,1,3,2,2,3,1,1,1,1,1,1,2,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,2,3,1,1,1,1,1,1,5,5,2,1,1,1,2,4,5,1,1,1,3,6,2,2,3,3,3,3,6,1,11,12,18,6,0.12189584947017,C3
1277,1276,1,2,1,1,1,13,6,3,2,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,5,1,1,1,1,1,3,4,4,4,4,1,1,1,1,3,4,3,4,2,2,2,3,2,3,1,1,1,1,3,5,3,4,1,1,1,1,1,1,3,2,3,3,2,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,3,2,3,1,1,1,1,4,5,5,4,2,1,1,1,4,5,5,1,1,5,7,7,1,7,3,2,3,3,7,1,11,15,13,14,0.41624020748247,D
1278,1278,1,2,1,1,1,13,6,2,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,2,4,4,3,3,1,1,1,1,1,2,1,5,2,3,1,1,1,1,2,3,5,1,2,2,1,1,1,4,1,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,0,2,2,1,1,1,1,1,5,4,4,1,1,1,1,4,2,3,4,2,1,1,1,5,7,7,1,1,5,7,2,2,6,4,2,5,3,11,1,13,14,13,14,2.23111517936414,D
1279,1279,1,2,1,1,2,3,5,1,12,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,3,2,4,2,1,1,1,1,1,4,3,4,3,2,1,1,1,1,4,4,3,3,3,3,3,3,2,3,1,1,1,1,3,2,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,3,1,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,3,3,4,2,2,1,1,1,5,4,4,1,1,4,5,7,1,7,3,3,2,3,7,1,11,15,17,14,0.58830329982177,C3
1280,1280,1,2,1,1,1,13,5,2,12,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,3,3,3,3,4,1,1,1,1,1,2,2,3,3,4,1,1,1,1,4,4,2,3,3,3,1,3,2,3,1,1,1,1,3,2,2,3,1,1,1,1,1,1,2,3,3,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,2,2,1,0,0,1,1,1,4,2,1,1,1,1,1,3,4,4,3,2,1,1,1,4,6,6,1,1,5,4,5,2,7,3,3,3,3,12,1,13,15,13,12,3.96197474729416,C3
1281,1281,1,2,1,1,1,13,6,2,11,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,2,2,1,2,2,2,4,1,1,1,1,5,2,2,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,4,1,1,2,1,1,1,5,5,5,1,1,6,6,9,4,5,2,2,2,3,5,1,12,14,13,13,0.07330616351374,D
1282,1282,1,2,1,1,1,7,5,2,12,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,3,4,5,3,1,1,1,1,1,1,3,4,4,2,1,1,1,1,5,5,1,4,3,6,1,2,2,1,1,1,1,1,4,3,5,5,1,1,1,1,1,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,5,4,1,1,1,1,1,2,5,5,4,2,1,1,1,7,6,4,1,1,7,7,9,4,3,2,4,2,4,7,1,12,13,18,14,0.07236274979239,C3
1283,1283,1,2,1,1,1,13,6,3,5,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,7,5,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,4,5,4,6,4,1,3,3,12,1,13,14,13,12,2.23111517936414,D
1284,1284,1,2,1,1,1,13,6,1,10,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,3,4,4,4,5,1,1,1,1,1,4,3,4,4,5,1,1,1,1,4,4,4,4,1,2,1,2,2,5,1,1,1,1,4,5,4,4,1,1,1,1,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,0,1,1,1,3,3,4,1,1,1,1,5,5,3,5,2,1,1,1,2,1,7,1,1,7,7,5,1,9,1,3,2,2,11,1,13,16,13,14,3.96197474729416,D
1285,1287,1,2,1,1,1,13,5,3,13,5,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,1,1,1,1,5,5,1,5,2,2,2,2,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,0,0,0,1,1,1,5,1,2,1,1,1,1,2,5,5,5,2,1,1,1,7,7,7,1,1,7,7,9,1,4,3,2,4,3,6,1,12,13,13,6,0.05438465094918,C3
1286,1285,1,2,1,1,1,5,5,1,14,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,4,4,4,4,1,1,1,1,1,4,4,5,3,4,1,1,1,1,4,4,4,5,6,3,2,2,2,3,1,1,1,1,3,4,3,4,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,3,4,3,1,1,1,1,3,4,3,4,2,1,1,1,5,6,6,1,1,6,6,9,1,8,4,1,3,3,6,1,12,15,18,6,0.3728406428355,C3
1287,1288,1,2,1,1,3,15,6,2,12,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,1,3,3,1,1,1,1,1,4,4,4,3,4,1,1,1,1,3,4,3,3,2,3,1,3,3,4,1,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,0,1,1,1,1,4,2,1,1,1,1,1,2,2,4,3,2,1,1,1,5,6,5,1,1,4,3,5,2,1,2,3,2,3,12,1,13,12,17,12,2.65295240812252,D
1288,1286,1,2,1,1,1,13,6,3,3,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,4,2,3,4,3,1,1,1,1,1,5,4,5,1,2,1,1,1,1,5,4,3,4,3,2,4,3,2,4,1,1,1,1,5,5,3,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,0,1,2,1,1,1,4,2,1,1,1,1,1,1,5,5,5,2,1,1,1,7,7,7,1,1,6,7,5,4,4,2,3,4,4,6,1,13,13,13,6,1.65522807961982,D
1289,1291,1,2,1,1,1,5,5,1,12,4,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,1,1,1,1,3,2,1,3,5,1,1,1,1,1,4,2,5,3,2,1,1,1,1,5,4,2,2,3,2,2,2,2,4,1,1,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,4,4,5,3,2,1,1,1,7,5,3,1,1,5,5,5,4,4,2,3,2,3,6,1,13,13,18,6,2.20240184104124,C3
1290,1290,1,2,1,1,1,7,6,2,14,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,2,5,1,1,1,1,1,1,5,5,1,1,3,5,2,2,3,5,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,0,0,3,1,1,1,5,1,1,1,1,1,1,2,4,4,1,2,1,1,1,7,7,7,1,1,5,5,5,4,2,2,3,2,2,4,1,13,12,18,13,2.49753118911688,D
1291,1289,1,2,1,1,3,2,6,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,5,2,5,2,1,1,1,1,2,4,3,2,3,3,4,3,2,3,1,1,1,1,3,1,3,3,1,1,1,1,1,1,3,1,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,1,2,4,1,1,1,1,1,3,5,1,1,1,1,5,2,4,4,3,1,1,1,4,4,3,1,1,4,4,5,1,3,2,3,3,3,12,1,13,13,17,12,2.33945717807426,D
1292,1292,1,2,1,1,1,13,5,2,15,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,3,3,1,2,4,1,1,1,1,1,1,4,2,3,5,1,1,1,1,3,3,4,4,4,6,1,1,3,5,1,1,1,1,4,3,3,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,0,3,1,0,0,1,1,1,4,1,1,1,1,1,1,3,1,4,3,2,1,1,1,4,7,4,1,1,3,3,4,2,6,3,2,4,4,6,1,13,14,13,6,2.23111517936414,C3
1293,1293,1,2,1,1,1,5,5,2,9,5,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,4,5,2,1,1,1,2,2,3,5,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,3,2,2,1,1,1,1,2,5,5,5,2,1,1,1,2,3,4,1,1,4,5,5,1,6,3,4,4,5,9,1,13,14,18,14,2.96866168421651,C3
1294,1294,1,2,1,1,1,13,5,3,12,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,2,2,1,5,2,1,1,1,1,1,4,3,4,3,2,1,1,1,1,4,4,4,3,5,2,1,2,2,3,1,1,1,1,4,3,3,1,1,1,1,1,1,1,3,3,1,3,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,0,1,2,0,1,1,1,5,2,1,1,1,1,1,2,5,3,2,2,1,1,1,7,7,4,1,1,7,7,7,1,5,3,3,2,3,6,1,11,14,13,6,0.10889300651758,C3
1295,1295,1,2,1,1,5,8,5,2,9,5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,3,5,1,1,2,3,5,2,2,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,2,5,5,1,2,1,1,1,5,6,6,1,1,7,7,9,1,4,2,3,2,1,12,1,12,13,19,12,0.09753890445268,C3
1296,1296,1,2,1,1,3,2,7,3,13,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,4,2,3,3,1,1,1,1,1,5,4,3,4,3,1,1,1,1,3,2,2,2,4,4,2,1,1,2,1,1,1,1,2,3,4,2,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,3,2,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,3,4,4,2,1,1,1,2,3,5,1,1,3,3,6,4,1,1,3,4,4,8,1,11,12,17,14,0.12948142101335,E
1297,1297,1,2,1,1,1,13,6,1,14,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,5,3,5,4,1,1,1,1,1,5,5,1,1,6,1,2,2,2,4,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,4,3,0,2,0,1,0,1,1,1,2,1,1,1,1,1,1,3,1,3,3,2,1,1,1,6,6,4,1,1,7,4,6,2,3,2,2,3,3,5,1,11,13,13,13,0.08078595122709,D
1298,1298,1,2,1,1,1,13,6,1,7,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,3,2,3,2,1,1,1,1,1,4,4,4,4,1,1,1,1,1,4,5,1,2,1,7,2,2,2,4,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,2,3,4,2,2,1,1,1,4,6,6,1,1,7,4,4,1,5,1,3,3,3,1,1,13,14,13,13,2.23111517936414,D
